chrom	start	stop	name2	score	strand
chr19	3065710	3197714	1700030N03Rik	.	-1
chr19	3136983	3137090	Gm25431	.	-1
chr19	3145945	3160181	1700030N03Rik	.	-1
chr19	3260924	3283017	Ighmbp2	.	-1
chr19	3282900	3292837	Mrpl21	.	1
chr19	3283059	3291201	Mrpl21	.	1
chr19	3288919	3288983	Mir6984	.	1
chr19	3323300	3385732	Cpt1a	.	1
chr19	3388856	3407823	Mtl5	.	1
chr19	3388884	3398172	Mtl5	.	1
chr19	3389378	3407289	Mtl5	.	1
chr19	3389378	3407785	Mtl5	.	1
chr19	3409918	3414472	Gal	.	-1
chr19	3454932	3575749	Ppp6r3	.	-1
chr19	3454932	3575749	Ppp6r3	.	-1
chr19	3454932	3575749	Ppp6r3	.	-1
chr19	3490308	3490413	Gm23940	.	1
chr19	3584827	3686556	Lrp5	.	-1
chr19	3621670	3686564	Lrp5	.	-1
chr19	3708332	3717881	1810055G02Rik	.	1
chr19	3767420	3808829	Suv420h1	.	1
chr19	3767420	3816391	Suv420h1	.	1
chr19	3767420	3816391	Suv420h1	.	1
chr19	3767420	3818302	Suv420h1	.	1
chr19	3767420	3818303	Suv420h1	.	1
chr19	3767522	3806324	Suv420h1	.	1
chr19	3768032	3808835	Suv420h1	.	1
chr19	3768117	3805057	Suv420h1	.	1
chr19	3768165	3816688	Suv420h1	.	1
chr19	3768217	3808807	Suv420h1	.	1
chr19	3798614	3852419	Gm16066	.	-1
chr19	3851796	3894369	Chka	.	1
chr19	3852075	3894364	Chka	.	1
chr19	3896049	3905230	Tcirg1	.	-1
chr19	3896049	3906991	Tcirg1	.	-1
chr19	3896049	3907133	Tcirg1	.	-1
chr19	3908869	3912717	Ndufs8	.	-1
chr19	3913492	3929761	Aldh3b1	.	-1
chr19	3935185	3949339	Unc93b1	.	1
chr19	3935185	3949340	Unc93b1	.	1
chr19	3958644	3972103	Aldh3b3	.	1
chr19	3972327	3981645	Aldh3b2	.	1
chr19	3986660	3990007	Acy3	.	1
chr19	3992751	3999511	Tbx10	.	1
chr19	4000579	4002103	Nudt8	.	1
chr19	4000630	4002101	Nudt8	.	1
chr19	4000757	4001232	Gm16312	.	-1
chr19	4003335	4007005	Doc2g	.	1
chr19	4007496	4012666	Ndufv1	.	-1
chr19	4007496	4012806	Ndufv1	.	-1
chr19	4007561	4012673	Ndufv1	.	-1
chr19	4035406	4037921	Gstp1	.	-1
chr19	4040284	4042236	Gstp2	.	-1
chr19	4057476	4059446	BC021614	.	-1
chr19	4057477	4059295	BC021614	.	-1
chr19	4078296	4078512	Gm23927	.	-1
chr19	4078297	4078512	Gm23927	.	-1
chr19	4082487	4087336	Cabp2	.	1
chr19	4083489	4087340	Cabp2	.	1
chr19	4083518	4087340	Cabp2	.	1
chr19	4097181	4099017	Cdk2ap2	.	1
chr19	4097400	4098465	Cdk2ap2	.	1
chr19	4097401	4098193	Cdk2ap2	.	1
chr19	4099997	4113965	Pitpnm1	.	1
chr19	4100621	4113965	Pitpnm1	.	1
chr19	4114445	4125858	Aip	.	-1
chr19	4114463	4121575	Aip	.	-1
chr19	4125986	4131730	Tmem134	.	1
chr19	4135424	4139609	Cabp4	.	-1
chr19	4139798	4145738	Gpr152	.	1
chr19	4148618	4154035	Coro1b	.	1
chr19	4154605	4156751	Ptprcap	.	1
chr19	4156712	4163354	Rps6kb2	.	-1
chr19	4156985	4163285	Rps6kb2	.	-1
chr19	4164323	4175479	Carns1	.	-1
chr19	4169565	4174284	Gm17552	.	1
chr19	4184357	4191047	Tbc1d10c	.	-1
chr19	4192157	4195419	Ppp1ca	.	1
chr19	4195197	4201603	Rad9a	.	-1
chr19	4214237	4223490	Clcf1	.	1
chr19	4215401	4215488	Gm26115	.	-1
chr19	4231898	4233631	Pold4	.	1
chr19	4261667	4269172	Ssh3	.	-1
chr19	4261672	4269172	Ssh3	.	-1
chr19	4263817	4263878	Mir6985	.	-1
chr19	4270179	4283135	Ankrd13d	.	-1
chr19	4280645	4283033	Ankrd13d	.	-1
chr19	4286000	4305955	Adrbk1	.	-1
chr19	4286001	4306222	Adrbk1	.	-1
chr19	4286020	4306214	Adrbk1	.	-1
chr19	4314418	4398285	Kdm2a	.	-1
chr19	4316169	4397077	Kdm2a	.	-1
chr19	4341349	4397080	Kdm2a	.	-1
chr19	4388409	4397077	Kdm2a	.	-1
chr19	4425458	4439432	Rhod	.	-1
chr19	4425666	4439421	Rhod	.	-1
chr19	4439002	4448326	A930001C03Rik	.	1
chr19	4445907	4477447	Syt12	.	-1
chr19	4496789	4498583	2010003K11Rik	.	-1
chr19	4510471	4621752	Pcx	.	1
chr19	4594318	4621752	Pcx	.	1
chr19	4611784	4615667	Lrfn4	.	-1
chr19	4611791	4615502	Lrfn4	.	-1
chr19	4622550	4625617	Rce1	.	-1
chr19	4623897	4623955	Mir6986	.	-1
chr19	4625840	4698668	Gm960	.	-1
chr19	4648316	4698315	Gm960	.	-1
chr19	4711207	4752353	Sptbn2	.	1
chr19	4756570	4765940	Rbm4b	.	1
chr19	4762102	4765171	Gm37206	.	-1
chr19	4784292	4793901	Rbm4	.	-1
chr19	4785151	4811508	Gm21992	.	-1
chr19	4785152	4793851	Rbm4	.	-1
chr19	4785274	4793900	Rbm4	.	-1
chr19	4787368	4811508	Gm21992	.	-1
chr19	4800568	4811634	Rbm14	.	-1
chr19	4800921	4811585	Rbm14	.	-1
chr19	4801511	4805784	Gm21844	.	1
chr19	4801776	4811512	Rbm14	.	-1
chr19	4825365	4839322	Ccs	.	-1
chr19	4839365	4842528	Ccdc87	.	1
chr19	4855128	4860912	Ctsf	.	1
chr19	4861222	4877909	Actn3	.	-1
chr19	4878671	4885397	Zdhhc24	.	1
chr19	4886897	4906627	Bbs1	.	-1
chr19	4904672	4904782	Gm25334	.	1
chr19	4907228	4928287	Dpp3	.	-1
chr19	4930650	4943092	Peli3	.	-1
chr19	4931855	4943127	Peli3	.	-1
chr19	4962305	4966995	Mrpl11	.	1
chr19	4984354	4989971	Npas4	.	-1
chr19	5024005	5031971	Slc29a2	.	1
chr19	5038825	5041134	B4gat1	.	1
chr19	5041403	5049917	Brms1	.	1
chr19	5050807	5057071	Rin1	.	1
chr19	5068077	5070637	Cd248	.	1
chr19	5079329	5085531	Tmem151a	.	-1
chr19	5088537	5092879	Yif1a	.	1
chr19	5092870	5098418	Cnih2	.	-1
chr19	5099206	5106996	Rab1b	.	-1
chr19	5107745	5118297	Klc2	.	-1
chr19	5107745	5118300	Klc2	.	-1
chr19	5107745	5118560	Klc2	.	-1
chr19	5107747	5118298	Klc2	.	-1
chr19	5133687	5273119	Pacs1	.	-1
chr19	5201197	5201303	Gm27468	.	-1
chr19	5273922	5295455	Sf3b2	.	-1
chr19	5298330	5308738	Gal3st3	.	1
chr19	5335740	5344153	Catsper1	.	1
chr19	5344704	5349574	Cst6	.	-1
chr19	5364640	5366347	Banf1	.	-1
chr19	5364640	5366645	Banf1	.	-1
chr19	5366812	5371511	Eif1ad	.	1
chr19	5377522	5388703	Sart1	.	-1
chr19	5390048	5394401	Tsga10ip	.	-1
chr19	5406873	5422847	4930481A15Rik	.	1
chr19	5422805	5424759	Drap1	.	-1
chr19	5422810	5424979	Drap1	.	-1
chr19	5422811	5424543	Drap1	.	-1
chr19	5422826	5424921	Drap1	.	-1
chr19	5422842	5424514	Drap1	.	-1
chr19	5425156	5427313	AI837181	.	1
chr19	5435899	5435965	Gm25432	.	1
chr19	5447702	5455945	Fosl1	.	1
chr19	5456788	5457397	Ccdc85b	.	-1
chr19	5460606	5465052	Fibp	.	1
chr19	5465239	5468498	Ctsw	.	-1
chr19	5474687	5481853	Efemp2	.	1
chr19	5474739	5481853	Efemp2	.	1
chr19	5474749	5481853	Efemp2	.	1
chr19	5482831	5488402	Mus81	.	-1
chr19	5490454	5495201	Cfl1	.	1
chr19	5490484	5494029	Cfl1	.	1
chr19	5495277	5510489	Snx32	.	-1
chr19	5502766	5503787	1700020D05Rik	.	-1
chr19	5549136	5560575	Ovol1	.	-1
chr19	5568073	5571261	Ap5b1	.	1
chr19	5601872	5603439	Rnaseh2c	.	1
chr19	5603016	5610094	Kat5	.	-1
chr19	5637482	5648130	Rela	.	1
chr19	5651184	5663707	Sipa1	.	-1
chr19	5651184	5663707	Sipa1	.	-1
chr19	5651184	5663707	Sipa1	.	-1
chr19	5651184	5663707	Sipa1	.	-1
chr19	5664634	5688908	Pcnx3	.	-1
chr19	5664639	5688149	Pcnx3	.	-1
chr19	5679003	5679076	Mir6987	.	-1
chr19	5689130	5702862	Map3k11	.	1
chr19	5704366	5707101	Kcnk7	.	1
chr19	5707375	5726317	Ehbp1l1	.	-1
chr19	5707375	5726317	Ehbp1l1	.	-1
chr19	5727205	5731627	Gm16538	.	1
chr19	5728086	5729633	Fam89b	.	-1
chr19	5728086	5729651	Fam89b	.	-1
chr19	5728086	5729653	Fam89b	.	-1
chr19	5730302	5731721	Sssca1	.	-1
chr19	5730306	5731732	Sssca1	.	-1
chr19	5740903	5758532	Ltbp3	.	1
chr19	5758426	5771401	Scyl1	.	-1
chr19	5795689	5802672	Malat1	.	-1
chr19	5795690	5797464	Malat1	.	-1
chr19	5795693	5796952	Malat1	.	-1
chr19	5797561	5798549	Gm20417	.	1
chr19	5798999	5799085	Gm27694	.	-1
chr19	5801915	5802671	Malat1	.	-1
chr19	5801940	5802393	Gm37376	.	1
chr19	5801942	5802640	Malat1	.	-1
chr19	5824651	5824707	Gm27702	.	-1
chr19	5824707	5845478	Neat1	.	-1
chr19	5842306	5845476	Neat1	.	-1
chr19	5843680	5845259	Neat1	.	-1
chr19	5844285	5844437	Gm27533	.	-1
chr19	5844637	5844747	Gm27505	.	-1
chr19	5844915	5845037	Gm28006	.	-1
chr19	5845622	5851388	Frmd8os	.	1
chr19	5849701	5875274	Frmd8	.	-1
chr19	5877816	5885766	Slc25a45	.	1
chr19	5877816	5885766	Slc25a45	.	1
chr19	5877825	5885766	Slc25a45	.	1
chr19	5891138	5894107	Tigd3	.	-1
chr19	5896515	5912871	Dpf2	.	-1
chr19	5897386	5912792	Dpf2	.	-1
chr19	5912821	5914593	RP23-453G12.2	.	1
chr19	5912952	5914826	RP23-453G12.2	.	1
chr19	5917555	5924816	Cdc42ep2	.	-1
chr19	5940542	5964206	Pola2	.	-1
chr19	5941104	5964206	Pola2	.	-1
chr19	5970233	5986143	Slc22a20	.	-1
chr19	5988545	6015247	Capn1	.	-1
chr19	5988545	6015825	Capn1	.	-1
chr19	6012619	6018426	Gm10814	.	1
chr19	6046575	6053712	Syvn1	.	1
chr19	6046661	6053709	Syvn1	.	1
chr19	6047079	6053709	Syvn1	.	1
chr19	6047103	6053709	Syvn1	.	1
chr19	6051333	6051392	Mir6988	.	1
chr19	6053629	6057751	Mrpl49	.	-1
chr19	6057887	6059524	Fau	.	1
chr19	6057887	6059524	Fau	.	1
chr19	6057966	6059524	Fau	.	1
chr19	6061191	6062472	Znhit2	.	1
chr19	6062820	6067803	Tm7sf2	.	-1
chr19	6062820	6067842	Tm7sf2	.	-1
chr19	6062821	6067842	Tm7sf2	.	-1
chr19	6066186	6067855	Tm7sf2	.	-1
chr19	6067841	6080324	Vps51	.	-1
chr19	6067993	6077197	Vps51	.	-1
