chrom	start	stop	name2	score	strand
chr8	3099385	3099506	Gm25775	.	-1
chr8	3150921	3279617	Insr	.	-1
chr8	3259703	3260641	Gm16180	.	1
chr8	3353436	3390299	A430078G23Rik	.	1
chr8	3393037	3456601	Arhgef18	.	1
chr8	3457104	3467680	Pex11g	.	-1
chr8	3457107	3467645	Pex11g	.	-1
chr8	3458038	3459494	Gm44775	.	1
chr8	3470861	3487178	1700019B03Rik	.	1
chr8	3475848	3487181	1700019B03Rik	.	1
chr8	3493137	3497208	Zfp358	.	1
chr8	3495008	3497208	Zfp358	.	1
chr8	3500456	3515232	Mcoln1	.	1
chr8	3515383	3544266	Pnpla6	.	1
chr8	3515383	3544267	Pnpla6	.	1
chr8	3515424	3544267	Pnpla6	.	1
chr8	3516873	3544260	Pnpla6	.	1
chr8	3567997	3584776	C330021F23Rik	.	1
chr8	3579729	3584939	C330021F23Rik	.	1
chr8	3580468	3584939	C330021F23Rik	.	1
chr8	3587292	3609075	Camsap3	.	1
chr8	3587793	3609048	Camsap3	.	1
chr8	3587811	3608928	Camsap3	.	1
chr8	3587811	3608928	Camsap3	.	1
chr8	3587811	3608928	Camsap3	.	1
chr8	3587811	3608928	Camsap3	.	1
chr8	3587811	3608928	Camsap3	.	1
chr8	3587811	3608928	Camsap3	.	1
chr8	3610086	3621316	Xab2	.	-1
chr8	3615528	3615855	Gm22204	.	1
chr8	3621550	3624235	Pet100	.	1
chr8	3621601	3623372	Pet100	.	1
chr8	3623370	3625545	Pcp2	.	-1
chr8	3623376	3625002	Pcp2	.	-1
chr8	3623376	3625049	Pcp2	.	-1
chr8	3623376	3625282	Pcp2	.	-1
chr8	3623376	3625545	Pcp2	.	-1
chr8	3623379	3625525	Pcp2	.	-1
chr8	3630954	3643644	Stxbp2	.	1
chr8	3655769	3658096	Retn	.	1
chr8	3655769	3660110	Retn	.	1
chr8	3665753	3669259	Mcemp1	.	1
chr8	3671187	3672362	Fcor	.	-1
chr8	3672429	3672954	Gm45230	.	1
chr8	3674034	3676954	Gm45231	.	-1
chr8	3676298	3681255	Trappc5	.	1
chr8	3676509	3680920	Trappc5	.	1
chr8	3681736	3694175	Fcer2a	.	-1
chr8	3682783	3690390	Fcer2a	.	-1
chr8	3682783	3690861	Fcer2a	.	-1
chr8	3682809	3690827	Fcer2a	.	-1
chr8	3682809	3690827	Fcer2a	.	-1
chr8	3707063	3717553	Clec4g	.	-1
chr8	3709803	3739044	Gm16553	.	1
chr8	3716063	3720651	Clec4g	.	-1
chr8	3728924	3729237	Gm23886	.	-1
chr8	3743396	3748984	Cd209a	.	-1
chr8	3743800	3748927	Cd209a	.	-1
chr8	3743941	3748930	Cd209a	.	-1
chr8	3781019	3781130	Gm24934	.	1
chr8	3803068	3803358	Rprl3	.	-1
chr8	3847964	3854309	Cd209e	.	-1
chr8	3871823	3878555	Cd209d	.	-1
chr8	3871920	3878495	Cd209d	.	-1
chr8	3917656	3926833	Cd209b	.	-1
chr8	3918605	3926833	Cd209b	.	-1
chr8	3918676	3926813	Cd209b	.	-1
chr8	3940221	3946863	Cd209c	.	-1
chr8	4088148	4089166	Gm26750	.	-1
chr8	4102786	4105835	Cd209f	.	-1
chr8	4102793	4105764	Cd209f	.	-1
chr8	4115512	4115765	Gm23888	.	-1
chr8	4134651	4137707	Cd209g	.	1
chr8	4162521	4206882	4932443L11Rik	.	-1
chr8	4166566	4208051	Evi5l	.	1
chr8	4166566	4193701	Evi5l	.	1
chr8	4166573	4208226	Evi5l	.	1
chr8	4166738	4208046	Evi5l	.	1
chr8	4178117	4206287	4932443L11Rik	.	-1
chr8	4209542	4217312	Prr36	.	-1
chr8	4226826	4237470	Lrrc8e	.	1
chr8	4238739	4247896	Map2k7	.	1
chr8	4238760	4247897	Map2k7	.	1
chr8	4238828	4247897	Map2k7	.	1
chr8	4238828	4247897	Map2k7	.	1
chr8	4238864	4251423	Map2k7	.	1
chr8	4240104	4246108	Map2k7	.	1
chr8	4240104	4247897	Map2k7	.	1
chr8	4243263	4245841	Map2k7	.	1
chr8	4248213	4251423	Tgfbr3l	.	1
chr8	4253079	4256220	Snapc2	.	1
chr8	4253093	4256218	Snapc2	.	1
chr8	4257659	4259274	Ctxn1	.	-1
chr8	4259730	4275913	Timm44	.	-1
chr8	4274852	4275136	Gm26102	.	1
chr8	4285381	4325413	Elavl1	.	-1
chr8	4288342	4312619	Elavl1	.	-1
chr8	4325232	4359654	Ccl25	.	1
chr8	4349587	4357993	Ccl25	.	1
chr8	4349587	4360020	Ccl25	.	1
chr8	4399237	4401011	Gm45117	.	1
chr8	4493198	4531680	Cers4	.	1
chr8	4521911	4522125	Gm36956	.	-1
chr8	4613166	4630231	Zfp958	.	1
chr8	4625839	4629380	Zfp958	.	1
chr8	4677538	4678365	Gm7461	.	-1
chr8	4678461	4688494	Gm6410	.	1
chr8	4735975	4779554	Shcbp1	.	-1
chr8	5069258	5069377	n-R5s93	.	-1
chr8	5083218	5105351	Slc10a2	.	-1
chr8	5332994	5333113	n-R5s94	.	-1
chr8	5436983	5440990	Gm44693	.	-1
chr8	5705426	5705495	Gm22565	.	1
chr8	6034866	6036262	Gm44843	.	1
chr8	6218667	6222039	Gm44842	.	1
chr8	6223818	6223962	Gm24288	.	-1
chr8	7381014	7428569	Gm17215	.	1
chr8	7428221	7428328	Gm26427	.	-1
chr8	7468668	7580205	Gm44906	.	-1
chr8	7521635	7521834	Gm27585	.	1
chr8	7525255	7525457	Gm27545	.	1
chr8	7638763	7638892	Gm25169	.	1
chr8	7855846	7857912	Gm28262	.	1
chr8	7985367	7988466	Gm45160	.	1
chr8	8044576	8484721	Gm45158	.	-1
chr8	8066665	8093355	Gm31401	.	1
chr8	8334080	8336213	Gm45076	.	-1
chr8	8335076	8342428	A630009H07Rik	.	1
chr8	8377089	8391702	Gm31343	.	1
chr8	8436608	8484730	Gm45158	.	-1
chr8	8488301	8495535	D530014G21Rik	.	1
chr8	8576521	8580342	Gm31463	.	1
chr8	8612263	8615862	Gm45075	.	1
chr8	8617433	8661242	Efnb2	.	-1
chr8	8629174	8635073	E230020D15Rik	.	-1
chr8	8637965	8639205	Gm45074	.	-1
chr8	8642765	8647012	Gm45073	.	-1
chr8	8661800	8664728	4921522P10Rik	.	1
chr8	8665074	8690521	Arglu1	.	-1
chr8	8690092	8690162	Mir7654	.	-1
chr8	8716923	8721308	Gm44621	.	-1
chr8	8727110	8853647	Gm44626	.	1
chr8	8735969	8755337	Gm44622	.	1
chr8	8920936	8932699	Gm44515	.	-1
chr8	9125411	9132288	4933430N04Rik	.	-1
chr8	9144668	9149050	4930453L07Rik	.	1
chr8	9152599	9157221	Gm44516	.	-1
chr8	9167516	9174793	Gm44517	.	1
chr8	9205901	9771161	Fam155a	.	-1
chr8	9207626	9771021	Fam155a	.	-1
chr8	9213096	9217410	Gm44542	.	-1
chr8	9342219	9345126	Gm44541	.	-1
chr8	9370956	9375326	Gm44518	.	-1
chr8	9459091	9461218	4930435N07Rik	.	1
chr8	9568131	9568249	n-R5s95	.	-1
chr8	9595108	9596945	Gm44797	.	-1
chr8	9598798	9600653	Gm44800	.	-1
chr8	9603822	9605882	Gm44801	.	-1
