chrom	start	stop	name2	score	strand
chr14	3030001	3038762	Gm2888	.	1
chr14	3030006	3032986	Gm2888	.	1
chr14	3049284	3076840	Gm2897	.	1
chr14	3133996	3141609	Gm10340	.	1
chr14	3134001	3137086	Gm10340	.	1
chr14	3188254	3196667	Gm5795	.	1
chr14	3188312	3196681	Gm5795	.	1
chr14	3188317	3191292	Gm5795	.	1
chr14	3225314	3233517	D830030K20Rik	.	1
chr14	3251193	3262297	Gm17188	.	-1
chr14	3262367	3305832	1700110I01Rik	.	1
chr14	3298550	3305064	1700110I01Rik	.	1
chr14	3332626	3354799	Gm2956	.	1
chr14	3348088	3350429	Gm2956	.	1
chr14	3395155	3398129	Gm10413	.	1
chr14	3412613	3433800	Gm10409	.	1
chr14	3428102	3589579	Gm3005	.	1
chr14	3449378	3459287	Gm10408	.	1
chr14	3572022	3594220	Gm3005	.	1
chr14	3634574	3637548	Gm3012	.	1
chr14	3652029	3673215	Gm3020	.	1
chr14	3667517	3669854	Gm3020	.	1
chr14	3688782	3698000	Gm3043	.	1
chr14	3810073	3830685	Gm3002	.	1
chr14	3825595	3966518	Gm3002	.	1
chr14	3847026	3855230	Gm3033	.	1
chr14	3872955	3884074	Gm26886	.	-1
chr14	3884171	3921640	Gm2916	.	1
chr14	3892556	3920672	Gm2916	.	1
chr14	3931755	3940185	Gm3029	.	1
chr14	3931818	3934803	Gm3029	.	1
chr14	3963546	3970207	Gm3095	.	1
chr14	3998393	4007006	Gm3099	.	1
chr14	3998475	4001458	Gm3099	.	1
chr14	4023940	4041370	Gm5796	.	1
chr14	4084119	4099306	Gm3115	.	1
chr14	4084163	4087136	Gm3115	.	1
chr14	4110525	4132784	Gm8108	.	1
chr14	4126065	4131721	Gm8108	.	1
chr14	4165029	4173502	Gm3127	.	1
chr14	4165087	4173503	Gm3127	.	1
chr14	4165092	4168072	Gm3127	.	1
chr14	4182575	4204895	Gm2974	.	1
chr14	4198184	4200256	Gm2974	.	1
chr14	4249630	4258006	Gm3138	.	1
chr14	4317282	4325721	Gm3149	.	1
chr14	4317340	4325721	Gm3149	.	1
chr14	4317345	4320320	Gm3149	.	1
chr14	4334762	4354688	2610042L04Rik	.	1
chr14	4339562	4353492	2610042L04Rik	.	1
chr14	4397525	4406347	Gm3159	.	1
chr14	4397544	4406347	Gm3159	.	1
chr14	4397588	4400560	Gm3159	.	1
chr14	4415447	4443839	Gm3164	.	1
chr14	4430991	4516780	Gm3173	.	1
chr14	4430991	4519452	Gm3173	.	1
chr14	4481744	4490176	Gm3182	.	1
chr14	4481807	4490177	Gm3182	.	1
chr14	4514757	4519452	Gm3173	.	1
chr14	4555404	4562747	Gm3047	.	1
chr14	4555409	4558397	Gm3047	.	1
chr14	4574325	4585419	Gm26655	.	-1
chr14	4632351	4640801	Gm8159	.	1
chr14	4632409	4640802	Gm8159	.	1
chr14	4632414	4635401	Gm8159	.	1
chr14	4664191	4670850	Gm3239	.	1
chr14	4665093	4669788	Gm3239	.	1
chr14	4709237	4717664	Gm7876	.	1
chr14	4709295	4717678	Gm7876	.	1
chr14	4726774	4747493	Gm3252	.	1
chr14	4741736	4744069	Gm3252	.	1
chr14	4776336	4785002	Gm9602	.	1
chr14	4776413	4779395	Gm9602	.	1
chr14	4838105	4846867	Gm3269	.	1
chr14	4838110	4841082	Gm3269	.	1
chr14	4855575	4875851	Gm3264	.	1
chr14	4871155	4875851	Gm3264	.	1
chr14	4892415	4902431	Gm3278	.	1
chr14	4919301	4930394	Gm26650	.	-1
chr14	4983934	4992408	Gm8297	.	1
chr14	4983993	4992409	Gm8297	.	1
chr14	4983997	4986991	Gm8297	.	1
chr14	5015890	5018677	Gm3298	.	1
chr14	5015890	5019119	Gm3298	.	1
chr14	5050628	5059243	4930555G01Rik	.	1
chr14	5071039	5093318	Gm8281	.	1
chr14	5085713	5088797	Gm8281	.	1
chr14	5131518	5139959	Gm8279	.	1
chr14	5131574	5139959	Gm8279	.	1
chr14	5131581	5134559	Gm8279	.	1
chr14	5164534	5169233	Gm3317	.	1
chr14	5185792	5193743	Gm8271	.	1
chr14	5210596	5221692	Gm26552	.	-1
chr14	5253906	5260580	Gm3526	.	-1
chr14	5326254	5334928	Gm3542	.	-1
chr14	5365793	5389049	Gm3500	.	-1
chr14	5370435	5373401	Gm3500	.	-1
chr14	5438064	5455467	Gm3194	.	-1
chr14	5439121	5449039	Gm3194	.	-1
chr14	5469437	5477830	Gm8246	.	-1
chr14	5474850	5477830	Gm8246	.	-1
chr14	5484206	5487190	Gm3187	.	1
chr14	5501673	5522927	Gm3488	.	1
chr14	5517171	5521870	Gm3488	.	1
chr14	5538495	5546373	Gm3532	.	1
chr14	5563226	5574322	Gm26893	.	-1
chr14	5607619	5807982	Gm3383	.	-1
chr14	5630280	5633028	Gm8265	.	-1
chr14	5678783	5687457	Gm9603	.	-1
chr14	5718335	5741577	Gm3373	.	-1
chr14	5723155	5725943	Gm3373	.	-1
chr14	5790555	5807958	Gm3383	.	-1
chr14	5791612	5801530	Gm3383	.	-1
chr14	5821933	5830329	Gm3424	.	-1
chr14	5827342	5830322	Gm3424	.	-1
chr14	5857917	5880382	Gm8237	.	-1
chr14	5861590	5863663	Gm8237	.	-1
chr14	5939224	5961745	Gm3248	.	-1
chr14	5970743	5979137	Gm3453	.	-1
chr14	5976151	5979132	Gm3453	.	-1
chr14	6016758	6038209	Gm8206	.	-1
chr14	6016758	6023405	Gm8206	.	-1
chr14	6020653	6093942	Gm3468	.	-1
chr14	6049468	6058209	Gm6337	.	-1
chr14	6049469	6058267	Gm6337	.	-1
chr14	6055249	6058204	Gm6337	.	-1
chr14	6087294	6108665	Gm3468	.	-1
chr14	6105320	6125742	Gm3476	.	-1
chr14	6117367	6125747	Gm3476	.	-1
chr14	6117513	6125807	Gm3476	.	-1
chr14	6210616	6219292	Gm21560	.	-1
chr14	6216223	6219210	Gm21560	.	-1
chr14	6259746	6287250	Gm3411	.	-1
chr14	6296364	6304785	Gm21103	.	-1
chr14	6296380	6304843	Gm21103	.	-1
chr14	6301793	6304780	Gm21103	.	-1
chr14	6314875	6343678	Gm3618	.	-1
chr14	6352063	6363174	Gm26630	.	1
chr14	6380720	6390319	Gm16440	.	-1
chr14	6405826	6412482	Gm3591	.	-1
chr14	6409556	6411578	Gm3591	.	-1
chr14	6435795	6444553	Gm3594	.	-1
chr14	6435796	6444611	Gm3594	.	-1
chr14	6441578	6444548	Gm3594	.	-1
chr14	6528611	6537290	Gm8356	.	-1
chr14	6528842	6537273	Gm8356	.	-1
chr14	6534227	6537210	Gm8356	.	-1
chr14	6583958	6590613	Gm3629	.	-1
chr14	6613966	6622418	Gm3460	.	-1
chr14	6619372	6622355	Gm3460	.	-1
chr14	6638419	6684170	Gm10251	.	-1
chr14	6639371	6675884	Gm10251	.	-1
chr14	6684274	6695371	Gm26680	.	1
chr14	6712182	6720251	Gm8050	.	-1
chr14	6735684	6742332	Gm3636	.	-1
chr14	6736741	6741430	Gm3636	.	-1
chr14	6765961	6774353	Gm8362	.	-1
chr14	6765962	6774411	Gm8362	.	-1
chr14	6832230	6840311	Gm3642	.	-1
chr14	6837326	6840306	Gm3642	.	-1
chr14	6868501	6889962	Gm3667	.	-1
chr14	6965448	6973818	Gm6356	.	-1
chr14	7006114	7022599	Gm10406	.	-1
chr14	7006114	7027449	Gm10406	.	-1
chr14	7036534	7044970	Gm3685	.	-1
