chrom	start	stop	name2	score	strand
chr13	3361028	3361533	Gm16505	.	1
chr13	3478242	3488058	2810429I04Rik	.	1
chr13	3478242	3498570	2810429I04Rik	.	1
chr13	3478276	3485749	2810429I04Rik	.	1
chr13	3498044	3501393	2810429I04Rik	.	1
chr13	3538074	3566261	Gdi2	.	1
chr13	3566035	3611108	Fam208b	.	-1
chr13	3634031	3651774	Asb13	.	1
chr13	3648536	3648650	Gm23084	.	1
chr13	3802892	3804318	Calml3	.	-1
chr13	3837756	3838671	Calm4	.	1
chr13	3854142	3855016	Calm5	.	1
chr13	3854267	3854730	Calm5	.	1
chr13	3882564	3893578	Net1	.	-1
chr13	3882564	3918220	Net1	.	-1
chr13	3924694	3935276	Tubal3	.	1
chr13	3940687	3945349	Ucn3	.	-1
chr13	3957118	3957242	Gm22460	.	-1
chr13	4049010	4090422	Akr1c14	.	1
chr13	4059590	4090413	Akr1c14	.	1
chr13	4132614	4150628	Akr1c18	.	-1
chr13	4132614	4150654	Akr1c18	.	-1
chr13	4191186	4205596	Akr1c13	.	1
chr13	4228699	4248360	Akr1c19	.	1
chr13	4233739	4248359	Akr1c19	.	1
chr13	4268171	4279433	Akr1c12	.	-1
chr13	4434305	4457530	Akr1c6	.	1
chr13	4486971	4523329	Akr1c20	.	-1
chr13	4507158	4523344	Akr1c20	.	-1
chr13	4574074	4586541	Akr1c21	.	1
chr13	4590756	4609174	Akr1e1	.	-1
chr13	4592489	4609174	Akr1e1	.	-1
chr13	4771648	4836485	Gm5444	.	1
chr13	5189802	5189934	Gm24790	.	-1
chr13	5821767	5821858	Gm26043	.	-1
chr13	5855507	5858092	1700016G22Rik	.	-1
chr13	5861488	5870393	Klf6	.	1
chr13	5997454	5997551	Gm26259	.	-1
chr13	6395715	6398258	Gm28465	.	1
chr13	6548156	6580139	Pitrm1	.	1
chr13	6579767	6648777	Pfkp	.	-1
chr13	6581181	6648725	Pfkp	.	-1
chr13	7120393	7120503	Gm22689	.	-1
chr13	8029827	8038106	Gm9742	.	-1
chr13	8202865	8761530	Adarb2	.	1
chr13	8202907	8340870	Adarb2	.	1
chr13	8202912	8768747	Adarb2	.	1
chr13	8202921	8758872	Adarb2	.	1
chr13	8802967	8871730	Wdr37	.	-1
chr13	8802994	8871044	Wdr37	.	-1
chr13	8850479	8871023	Wdr37	.	-1
chr13	8852668	8870979	Wdr37	.	-1
chr13	8885500	8892451	Idi1	.	1
chr13	8921335	8921438	Gm22750	.	-1
chr13	8941574	8948231	Gm9745	.	-1
chr13	8941704	8944300	Gm9745	.	-1
chr13	8945044	8945179	Gm25274	.	1
chr13	8949920	8950053	Gm22115	.	-1
chr13	8952862	8960945	Idi2	.	1
chr13	8955931	8956064	Gm23923	.	-1
chr13	8972070	8996017	Gtpbp4	.	-1
chr13	9093880	9171104	Larp4b	.	1
chr13	9093906	9171296	Larp4b	.	1
chr13	9093981	9174451	Larp4b	.	1
chr13	9109304	9109599	Gm23553	.	1
chr13	9276527	9668928	Dip2c	.	1
chr13	9276932	9666178	Dip2c	.	1
chr13	9276981	9666178	Dip2c	.	1
chr13	9387138	9391741	Gm26601	.	1
chr13	9623379	9623627	Gm23496	.	-1
chr13	9684835	9764423	Zmynd11	.	-1
chr13	9684835	9764488	Zmynd11	.	-1
chr13	9684835	9765314	Zmynd11	.	-1
chr13	9684837	9765160	Zmynd11	.	-1
chr13	9684840	9764470	Zmynd11	.	-1
chr13	9685094	9764956	Zmynd11	.	-1
chr13	9834468	9834525	Gm24187	.	-1
chr13	9875485	10360844	Chrm3	.	-1
chr13	9877228	9878998	Chrm3	.	-1
chr13	10359478	10658893	Gm26861	.	1
chr13	10592483	10592566	Gm23415	.	-1
chr13	11426778	11426898	Gm25496	.	-1
chr13	11553102	12106945	Ryr2	.	-1
chr13	11553102	12106945	Ryr2	.	-1
chr13	12186541	12258113	Mtr	.	-1
chr13	12269425	12340760	Actn2	.	-1
chr13	12269434	12340724	Actn2	.	-1
chr13	12308218	12340732	Actn2	.	-1
chr13	12395397	12438677	Heatr1	.	1
chr13	12439414	12464944	Lgals8	.	-1
chr13	12439416	12461738	Lgals8	.	-1
chr13	12439417	12461493	Lgals8	.	-1
chr13	12439417	12461506	Lgals8	.	-1
chr13	12439423	12461503	Lgals8	.	-1
chr13	12440844	12461495	Lgals8	.	-1
chr13	12471208	12520450	Edaradd	.	-1
chr13	12565882	12609526	Ero1lb	.	1
chr13	12589564	12589791	Gm25483	.	1
chr13	12619083	12650297	Gpr137b-ps	.	-1
chr13	12666050	12666314	Gm24065	.	1
chr13	12702361	12702589	Gm2399	.	1
chr13	12790821	12800078	Prl2c3	.	-1
chr13	12996131	13005383	Prl2c2	.	-1
chr13	13182714	13191923	Prl2c5	.	1
chr13	13182715	13191923	Prl2c5	.	1
chr13	13182738	13190850	Prl2c5	.	1
chr13	13298242	13298342	Gm26133	.	-1
chr13	13329483	13329671	Gm25804	.	1
